endbr64, sub_rsp_8, mov_rax_qword_ptr_[rip+0x34fa9], test_rax_rax, je_4, call_rax, add_rsp_8, ret
push_qword_ptr_[rip+0x34a5a], bnd_jmp_qword_ptr_[rip+0x34a5b]
endbr64, push_rbp, mov_rcx_rdx, mov_rbp_rdi, push_rbx, mov_rbx_rdx, xor_edx_edx, sub_rsp_8, call_0xfffffffffffe267b, mov_r8_rax, mov_eax_1, test_r8_r8, je_0xb, add_rsp_8, pop_rbx, pop_rbp, ret, xor_eax_eax, test_rbx_rbx, je_0xfffffffffffffff2, mov_byte_ptr_[rbp+rbx-1]_0, add_rsp_8, pop_rbx, pop_rbp, ret
endbr64, push_r13, mov_r13_rsi, push_r12, mov_r12d_edx, push_rbp, mov_rbp_rdi, push_rbx, mov_rbx_rcx, sub_rsp_0x28, mov_rax_qword_ptr_fs:[0x28], mov_qword_ptr_[rsp+0x18]_rax, xor_eax_eax, mov_qword_ptr_[rsp+0x10]_0, test_rcx_rcx, je_5, mov_qword_ptr_[rbx]_rdi, call_0xfffffffffffe2245, mov_rax_qword_ptr_[rax], movsx_rcx_byte_ptr_[rbp], mov_rdx_rcx, test_byte_ptr_[rax+rcx*2+1]_8, jne_0x70, test_r12d_r12d, je_6, test_cl_cl, jne_0x37, pxor_xmm1_xmm1, mov_eax_1, mov_byte_ptr_[r13]_dl, movzx_esi_byte_ptr_[rbp], lea_edx_[rsi-0x42], cmp_dl_0x32, ja_0x24, lea_rcx_[rip+0xd23d], movzx_edx_dl, movsxd_rdx_dword_ptr_[rcx+rdx*4], add_rdx_rcx, jmp_rdx, cmp_byte_ptr_[rbp+1]_0, je_0xffffffffffffffc7, xor_eax_eax, mov_rdi_qword_ptr_[rsp+0x18], xor_rdi_qword_ptr_fs:[0x28], jne_0x234, add_rsp_0x28, pop_rbx, pop_rbp, pop_r12, pop_r13, ret, lea_rsi_[rsp+0x10], mov_rdi_rbp, call_0xfffffffffffe2778, cmp_qword_ptr_[rsp+0x10]_rbp, je_0xffffffffffffffc4, xor_esi_esi, mov_edx_0xa, mov_rdi_rbp, movsd_qword_ptr_[rsp+8]_xmm0, call_0xfffffffffffe25ec, test_rax_rax, movsd_xmm1_qword_ptr_[rsp+8], js_0x4e, pxor_xmm0_xmm0, cvtsi2sd_xmm0_rax, subsd_xmm0_xmm1, movsd_xmm2_qword_ptr_[rip+0xaa07], andpd_xmm0_xmmword_ptr_[rip+0xa9ef], comisd_xmm2_xmm0, jbe_6, pxor_xmm1_xmm1, mov_rbp_qword_ptr_[rsp+0x10], test_r12d_r12d, jne_0x17d, cmp_rax_1, je_0x1b2, mov_edx_0x55, jmp_0xffffffffffffff2c, mov_rdx_rax, mov_rcx_rax, shr_rdx_1, and_ecx_1, or_rdx_rcx, pxor_xmm0_xmm0, cvtsi2sd_xmm0_rdx, addsd_xmm0_xmm0, jmp_0xffffffffffffffa1, cmp_byte_ptr_[rbp]_0, je_0xfffffffffffffe85, cmp_byte_ptr_[rbp+1]_0, je_0xfffffffffffffe7b, jmp_0xfffffffffffffde2, call_0xfffffffffffe22b6, movzx_edx_byte_ptr_[rbp], jmp_0xfffffffffffffd7c
endbr64, push_r15, mov_r15d_edx, push_r14, mov_r14d_edx, mov_edx_0x240, push_r13, push_r12, mov_r12_rdi, push_rbp, mov_rbp_rsi, lea_rsi_[rip+0x1831b], push_rbx, mov_rbx_r8, sub_rsp_0x288, mov_dword_ptr_[rsp+8]_ecx, mov_dword_ptr_[rsp+0x10]_r9d, lea_r13_[rsp+0x30], mov_rdi_r13, mov_rax_qword_ptr_fs:[0x28], mov_qword_ptr_[rsp+0x278]_rax, xor_eax_eax, mov_byte_ptr_[rsp+0x2f]_0, call_0xfffffffffffe24d7, mov_esi_0x80, mov_rdi_r12, call_0x7ca, test_rax_rax, je_0x282, mov_r12_rax, mov_eax_dword_ptr_[rsp+8], test_eax_eax, jne_0x1b3, call_0xfffffffffffe1e4d, mov_rdi_qword_ptr_[rax], movsx_r8_r15b, mov_esi_dword_ptr_[rdi+r8*4], mov_rdx_r13, xor_eax_eax, mov_rcx_qword_ptr_[rdx+0x28], mov_r9d_eax, movsx_ecx_byte_ptr_[rcx], inc_eax, cmp_ecx_esi, je_0x40a, add_rdx_0x18, cmp_eax_6, jne_0xffffffffffffffe5, mov_rax_qword_ptr_[rsp+0x238], movsx_eax_byte_ptr_[rax], cmp_esi_eax, je_0x4d6, mov_rax_qword_ptr_[rsp+0x250], movsx_eax_byte_ptr_[rax], cmp_esi_eax, je_0x4d1, mov_rax_qword_ptr_[rsp+0x268], movsx_eax_byte_ptr_[rax], cmp_eax_esi, je_0x4cf, test_rbp_rbp, je_0x237, shl_rbp_9, cmp_r15b_0x48, je_0x1b1, movabs_rbx_0x1000000000000000, mov_r8d_0x400, mov_r14d_8, cmp_r15b_0x52, je_0x191, mov_r9d_dword_ptr_[rsp+8], mov_eax_1, test_r9d_r9d, cmove_r14d_eax, test_rbp_rbp, js_0x157, pxor_xmm1_xmm1, cvtsi2sd_xmm1_rbp, cmp_rbx_rbp, jbe_0x235, xor_ecx_ecx, mov_rax_rbx, xor_edx_edx, div_r8, inc_ecx, mov_rbx_rax, cmp_ecx_5, ja_7, cmp_rax_rbp, ja_0xffffffffffffffeb, add_r14d_ecx, lea_r9_[rip+0x5fe6], cmp_ecx_5, jbe_0x204, mov_eax_r14d, lea_rdx_[rax+rax*2], mov_rdx_qword_ptr_[rsp+rdx*8+0x40], xor_esi_esi, movsx_rdx_byte_ptr_[rdx], mov_edx_dword_ptr_[rdi+rdx*4], cmp_edx_0x42, je_0xd, xor_esi_esi, cmp_edx_0x53, setne_sil, add_esi_esi, mov_edx_dword_ptr_[rsp+0x2c0], lea_rax_[rax+rax*2], add_rax_rdx, mov_rcx_qword_ptr_[rsp+rax*8+0x30], test_rbx_rbx, js_0x113, pxor_xmm0_xmm0, cvtsi2sd_xmm0_rbx, divsd_xmm1_xmm0, push_rcx, mov_edx_1, lea_r8_[rip+0xccd9], push_rsi, mov_rcx_-1, mov_esi_0x80, mov_rdi_r12, mov_eax_1, movapd_xmm0_xmm1, call_0xfffffffffffe222a, pop_rax, pop_rdx, mov_rax_qword_ptr_[rsp+0x278], xor_rax_qword_ptr_fs:[0x28], jne_0x3ba, add_rsp_0x288, pop_rbx, pop_rbp, mov_rax_r12, pop_r12, pop_r13, pop_r14, pop_r15, ret, mov_rax_r13, mov_rdx_r13, xor_r9d_r9d, mov_rcx_qword_ptr_[rdx+0x178], cmp_byte_ptr_[rcx]_r14b, je_0x1ed, inc_r9d, add_rdx_0x18, cmp_r9d_6, jne_0xffffffffffffffe5, xor_r9d_r9d, mov_rdx_qword_ptr_[rax+0xd0], cmp_byte_ptr_[rdx]_r14b, je_0x305, inc_r9d, add_rax_0x18, cmp_r9d_6, jne_0xffffffffffffffe5, call_0xfffffffffffe1c5a, mov_rdi_qword_ptr_[rax], movsx_r8_r14b, mov_esi_dword_ptr_[rdi+r8*4], jmp_0xfffffffffffffe2f, mov_rax_rbp, shr_rax_1, pxor_xmm1_xmm1, cvtsi2sd_xmm1_rax, addsd_xmm1_xmm1, jmp_0xfffffffffffffea5, movabs_rbx_0xde0b6b3a7640000, mov_r8d_0x3e8, mov_r14d_0xf, jmp_0xfffffffffffffe5f, mov_rdx_rbx, shr_rdx_1, and_ebx_1, or_rdx_rbx, pxor_xmm0_xmm0, cvtsi2sd_xmm0_rdx, addsd_xmm0_xmm0, jmp_0xfffffffffffffee3, lea_r9_[rip+0x18039], lea_r8_[rip+0xcc72], mov_ecx_0xffffffff, mov_edx_0x202, lea_rsi_[rip+0xcb3f], mov_edi_3, xor_eax_eax, call_qword_ptr_[r9], lea_r12_[rip+0x5e3f], jmp_0xfffffffffffffedd, xor_r13d_r13d, xor_r9d_r9d, mov_ebx_dword_ptr_[rsp+0x10], lea_r8_[rip+0x5e26], test_ebx_ebx, je_0x19, mov_ecx_dword_ptr_[rsp+0x2c0], lea_edx_[r9+r13], lea_rax_[rdx+rdx*2], add_rax_rcx, mov_r8_qword_ptr_[rsp+rax*8+0x30], lea_rcx_[rip+0xcb57], mov_rdx_-1, mov_esi_1, mov_rdi_r12, xor_eax_eax, call_0xfffffffffffe20a4, jmp_0xfffffffffffffe8c, and_r15d_0xffffffdf, lea_r9_[rip+0x5dd4], cmp_r15b_0x52, jne_0xfffffffffffffdf3, movapd_xmm3_xmm1, mulsd_xmm3_qword_ptr_[rip+0xccff], pxor_xmm0_xmm0, cvtsi2sd_xmm0_rbx, mov_qword_ptr_[rsp+0x18]_rdi, movsd_qword_ptr_[rsp+0x10]_xmm1, divsd_xmm3_xmm0, movapd_xmm0_xmm3, movsd_qword_ptr_[rsp+8]_xmm3, call_0xfffffffffffe1a1d, movsd_xmm3_qword_ptr_[rsp+8], movq_xmm5_qword_ptr_[rip+0xa43a], movsd_xmm7_qword_ptr_[rip+0xccca], movapd_xmm6_xmm3, andpd_xmm6_xmm5, ucomisd_xmm7_xmm6, movsd_xmm1_qword_ptr_[rsp+0x10], mov_rdi_qword_ptr_[rsp+0x18], movapd_xmm2_xmm3, movapd_xmm4_xmm5, ja_0x17b, subsd_xmm2_xmm0, movsd_xmm0_qword_ptr_[rip+0xa411], lea_rax_[rip+0x5d49], andpd_xmm2_xmm5, comisd_xmm0_xmm2, lea_r9_[rip+0xca8b], cmova_r9_rax, jmp_0xfffffffffffffd59, mov_r13d_0xf, test_rbp_rbp, je_0xfffffffffffffef5, test_rbx_rbx, je_0x7e, mov_dword_ptr_[rsp+8]_r9d, call_0xfffffffffffe1a87, mov_r9d_dword_ptr_[rsp+8], mov_r8_rax, lea_eax_[r13+r9], lea_rdx_[rax+rax*2], mov_rdx_qword_ptr_[rsp+rdx*8+0x40], xor_esi_esi, movsx_rcx_byte_ptr_[rdx], mov_rdx_qword_ptr_[r8], mov_edx_dword_ptr_[rdx+rcx*4], cmp_edx_0x42, je_0xd, xor_esi_esi, cmp_edx_0x53, setne_sil, add_esi_esi, shl_rbp_9, js_0xcc, pxor_xmm1_xmm1, cvtsi2sd_xmm1_rbp, mov_edi_dword_ptr_[rsp+0x10], lea_r9_[rip+0x5cc1], mov_rcx_r9, test_edi_edi, je_0xfffffffffffffd17, jmp_0xfffffffffffffcfe, mov_r13d_1, jmp_0xffffffffffffff80, xor_ecx_ecx, lea_rsi_[rsp+0x2f], lea_rdi_[rsp+0x276], mov_edx_1, mov_dword_ptr_[rsp+8]_r9d, mov_byte_ptr_[rsp+0x276]_r15b, mov_byte_ptr_[rsp+0x277]_0, call_0xfffffffffffff827, mov_rbx_rax, test_rbx_rbx, movsx_eax_byte_ptr_[rsp+0x2f], mov_r9d_dword_ptr_[rsp+8], je_0xb, cmp_al_r15b, je_0xffffffffffffff41, sub_rsp_8, push_rax, lea_r10_[rip+0x17e1b], movsx_r9d_r15b, lea_r8_[rip+0xca78], mov_ecx_0xffffffff, mov_edx_0x238, lea_rsi_[rip+0xc91d], mov_edi_3, xor_eax_eax, call_qword_ptr_[r10], pop_r10, pop_r11, lea_r12_[rip+0x5c19], jmp_0xfffffffffffffcb7, shr_rbp_1, pxor_xmm1_xmm1, cvtsi2sd_xmm1_rbp, addsd_xmm1_xmm1, jmp_0xffffffffffffff33, mov_r13d_8, jmp_0xfffffffffffffec8, cvttsd2si_rax_xmm3, pxor_xmm2_xmm2, andnpd_xmm4_xmm3, cvtsi2sd_xmm2_rax, orpd_xmm2_xmm4, jmp_0xfffffffffffffe75, xor_r9d_r9d, mov_r13d_0x15, jmp_0xfffffffffffffe95, mov_r9d_1, mov_r13d_0x15, jmp_0xfffffffffffffe84, mov_r9d_2, mov_r13d_0x15, jmp_0xfffffffffffffe73, call_0xfffffffffffe1cd8
push_r12, push_rbp, mov_rbp_rdi, push_rbx, mov_rbx_rdx, mov_r12_qword_ptr_[rsi], test_r12_r12, je_0x10, mov_rax_qword_ptr_[r12+8], sub_rax_qword_ptr_[r12], cmp_rax_rdx, jge_0x3a, mov_rdi_rbx, call_0xfffffffffffe177d, mov_r12_rax, test_rax_rax, je_0x33, lea_rax_[rax+0x18], add_rbx_r12, mov_qword_ptr_[r12]_rax, mov_qword_ptr_[r12+8]_rbx, mov_rax_qword_ptr_[rbp], mov_qword_ptr_[r12+0x10]_rax, mov_qword_ptr_[rbp]_r12, pop_rbx, pop_rbp, mov_rax_r12, pop_r12, ret, mov_qword_ptr_[rsi]_0, jmp_0xffffffffffffffe1, lea_r10_[rip+0x17cf8], mov_r9_rbx, lea_r8_[rip+0xca6e], or_ecx_0xffffffff, mov_edx_0x121, lea_rsi_[rip+0xcbed], mov_edi_3, xor_eax_eax, call_qword_ptr_[r10], jmp_0xffffffffffffffc2
endbr64, push_r12, push_rbp, mov_rbp_rdi, mov_edi_1, push_rbx, mov_rbx_rsi, mov_esi_0x48, call_0xfffffffffffe1cc8, mov_r12_rax, test_rax_rax, je_0x59, lea_rsi_[rbx+0x18], mov_qword_ptr_[rax+0x20]_rbp, mov_eax_0x400, cmp_rsi_0x400, jbe_0xf, add_rax_rax, cmp_rsi_rax, ja_0xfffffffffffffffa, lea_rdi_[rip+0x2192f1], mov_qword_ptr_[r12+0x28]_rax, call_0xfffffffffffe1dfc, lea_rdi_[rip+0x17ec0], mov_rsi_r12, call_0x51dd, lea_rdi_[rip+0x2192d1], call_0xfffffffffffe1e41, pop_rbx, pop_rbp, mov_rax_r12, pop_r12, ret, push_rax, lea_r10_[rip+0x17c4c], or_ecx_0xffffffff, push_0x48, mov_edx_0x37, mov_r9_rbp, lea_r8_[rip+0xc9e0], lea_rsi_[rip+0xcb3f], mov_edi_3, xor_eax_eax, call_qword_ptr_[r10], pop_rdx, pop_rcx, jmp_0xffffffffffffffc9
endbr64, push_rbp, mov_rbp_rdi, push_rbx, sub_rsp_8, mov_rdi_qword_ptr_[rdi+0x18], call_0xfffffffffffe17df, mov_rbx_qword_ptr_[rbp+0x10], test_rbx_rbx, je_0x14, mov_rdi_rbx, mov_rbx_qword_ptr_[rbx+0x10], call_0xfffffffffffe17c9, test_rbx_rbx, jne_0xfffffffffffffff1, lea_rdi_[rip+0x219258], call_0xfffffffffffe1d68, mov_rdi_rbp, call_0x51e0, lea_rdi_[rip+0x219244], call_0xfffffffffffe1db4, add_rsp_8, pop_rbx, mov_rdi_rbp, pop_rbp, jmp_0xfffffffffffe1796
endbr64, push_r12, mov_r12d_edx, push_rbp, mov_rbp_r12, push_rbx, mov_rbx_rsi, mov_rdx_qword_ptr_[rdi+0x10], test_rdx_rdx, je_0x22, mov_rax_qword_ptr_[rdx], lea_ecx_[r12-1], and_rcx_rax, mov_rsi_r12, sub_rsi_rcx, mov_rcx_qword_ptr_[rdx+8], add_rax_rsi, mov_qword_ptr_[rdx]_rax, cmp_rcx_rax, jae_0x48, mov_rax_qword_ptr_[rdi+0x28], lea_rdx_[r12+rbx+0x18], cmp_rdx_rax, cmovb_rdx_rax, lea_rsi_[rdi+0x18], add_rdi_0x10, call_0xfffffffffffffe0e, mov_rdx_rax, test_rax_rax, je_0x33, mov_rax_qword_ptr_[rax], lea_ecx_[rbp-1], and_rcx_rax, sub_r12_rcx, add_rax_r12, mov_qword_ptr_[rdx]_rax, add_rbx_rax, mov_qword_ptr_[rdx]_rbx, pop_rbx, pop_rbp, pop_r12, ret, sub_rcx_rax, movsxd_rsi_ebx, cmp_rcx_rsi, jl_0xffffffffffffffb1, jmp_0xffffffffffffffe6, lea_r9_[rip+0x17b29], xor_eax_eax, lea_r8_[rip+0x9f05], xor_ecx_ecx, mov_edx_0x6f, lea_rsi_[rip+0xca20], mov_edi_7, call_qword_ptr_[r9], xor_eax_eax, jmp_0xffffffffffffffbf
endbr64, mov_edx_8, jmp_0xffffffffffffff37
endbr64, push_r12, push_rbp, push_rbx, mov_rbx_qword_ptr_[rdi+0x10], test_rbx_rbx, je_0x3e, mov_rbp_rdi, mov_r12_rsi, cmp_r12_rbx, jbe_8, cmp_qword_ptr_[rbx+8]_r12, ja_0x57, mov_rdi_qword_ptr_[rbp+0x18], test_rdi_rdi, je_7, call_0xfffffffffffe168c, lea_rax_[rbx+0x18], mov_qword_ptr_[rbx]_rax, mov_qword_ptr_[rbp+0x18]_rbx, mov_rbx_qword_ptr_[rbx+0x10], test_rbx_rbx, jne_0xffffffffffffffd5, lea_rax_[rip+0x17a9c], pop_rbx, mov_r9_qword_ptr_[rax], pop_rbp, lea_r8_[rip+0xc868], mov_ecx_0xffffffff, mov_edx_0xa4, lea_rsi_[rip+0xc98d], mov_edi_3, xor_eax_eax, pop_r12, jmp_r9, mov_qword_ptr_[rbx]_r12, mov_qword_ptr_[rbp+0x10]_rbx, pop_rbx, pop_rbp, pop_r12, ret
endbr64, mov_rsi_qword_ptr_[rdi+0x10], jmp_0x14, mov_rax_qword_ptr_[rsi+0x10], test_rax_rax, je_0x11, mov_rsi_rax, test_rsi_rsi, jne_0xfffffffffffffff1, ret, add_rsi_0x18, jmp_0xffffffffffffff44
endbr64, mov_rax_qword_ptr_[rdi+0x10], mov_qword_ptr_[rdi+0x30]_0, mov_dword_ptr_[rdi+0x38]_8, test_rax_rax, je_0x19, mov_rdx_qword_ptr_[rax], and_rdx_0xfffffffffffffff8, add_rdx_8, mov_qword_ptr_[rax]_rdx, mov_rax_qword_ptr_[rax+8], cmp_rax_rdx, jae_0x47, sub_rsp_8, mov_rdx_qword_ptr_[rdi+0x28], lea_rax_[rsi+0x20], lea_rcx_[rdx-0x18], cmp_rcx_rsi, cmovb_rdx_rax, lea_rsi_[rdi+0x18], add_rdi_0x10, call_0xfffffffffffffc6e, test_rax_rax, je_0x36, mov_rdx_qword_ptr_[rax], and_rdx_0xfffffffffffffff8, add_rdx_8, mov_qword_ptr_[rax]_rdx, mov_eax_1, add_rsp_8, ret, sub_rax_rdx, movsxd_rdx_esi, cmp_rax_rdx, jl_0xffffffffffffffb2, mov_eax_1, ret, xor_eax_eax, add_rsp_8, ret
endbr64, push_r13, push_r12, mov_r12_rsi, push_rbp, mov_rbp_rdx, push_rbx, mov_rbx_rdi, sub_rsp_8, mov_r13_qword_ptr_[rdi+0x10], test_rdx_rdx, jne_0xd, mov_rdi_rsi, call_0xfffffffffffe153d, mov_rbp_rax, mov_rdx_qword_ptr_[rbx+0x30], mov_rdi_qword_ptr_[r13], mov_rax_qword_ptr_[r13+8], add_rdi_rdx, sub_rax_rdi, movsxd_rcx_ebp, cmp_rax_rcx, jge_0x5f, mov_r8_qword_ptr_[rbx+0x28], add_rdx_rbp, mov_rax_r8, shr_rax_1, lea_rdi_[rbx+0x10], lea_rsi_[rbx+0x18], cmp_rdx_rax, ja_0x6b, mov_rdx_r8, call_0xfffffffffffffbbe, xor_r8d_r8d, test_rax_rax, je_0x4a, mov_edi_dword_ptr_[rbx+0x38], mov_rcx_qword_ptr_[rbx+0x10], mov_rdx_rdi, mov_rax_qword_ptr_[rcx], dec_edx, and_rdx_rax, sub_rdi_rdx, add_rdi_rax, mov_qword_ptr_[rcx]_rdi, mov_rdx_qword_ptr_[rbx+0x30], mov_rsi_qword_ptr_[r13], call_0xfffffffffffe1aee, mov_rax_qword_ptr_[rbx+0x10], mov_rdi_qword_ptr_[rbx+0x30], add_rdi_qword_ptr_[rax], mov_rdx_rbp, mov_rsi_r12, call_0xfffffffffffe1ad8, add_qword_ptr_[rbx+0x30]_rbp, mov_r8d_1, add_rsp_8, pop_rbx, pop_rbp, pop_r12, mov_eax_r8d, pop_r13, ret, add_rdx_rdx, call_0xfffffffffffffb55, jmp_0xffffffffffffff97
endbr64, mov_rdx_qword_ptr_[rdi+0x10], mov_rcx_qword_ptr_[rdi+0x30], mov_rax_qword_ptr_[rdx], add_rcx_rax, mov_qword_ptr_[rdx]_rcx, mov_qword_ptr_[rdi+0x30]_0, mov_dword_ptr_[rdi+0x38]_8, ret
endbr64, mov_qword_ptr_[rdi+0x30]_0, mov_dword_ptr_[rdi+0x38]_8, ret
endbr64, push_r13, mov_r13_rdi, mov_rdi_rsi, push_r12, push_rbp, mov_rbp_rsi, call_0xfffffffffffe141e, lea_r12_[rax+1], mov_rsi_r12, mov_rdi_r13, call_0xfffffffffffffd2f, mov_r8_rax, test_rax_rax, je_0x13, mov_rdx_r12, mov_rsi_rbp, mov_rdi_rax, call_0xfffffffffffe1a19, mov_r8_rax, pop_rbp, pop_r12, mov_rax_r8, pop_r13, ret
endbr64, push_r13, mov_r13_rdx, push_r12, mov_r12_rdi, mov_rdi_rsi, push_rbp, mov_rbp_rsi, push_rbx, sub_rsp_8, call_0xfffffffffffe13c6, lea_rsi_[r13+1], mov_rdi_r12, mov_rbx_rax, call_0xfffffffffffffcd7, mov_r8_rax, test_rax_rax, je_0x1e, cmp_rbx_r13, mov_rdx_r13, cmovbe_rdx_rbx, mov_rsi_rbp, mov_byte_ptr_[rax+rdx]_0, mov_rdi_rax, call_0xfffffffffffe19b6, mov_r8_rax, add_rsp_8, pop_rbx, pop_rbp, pop_r12, mov_rax_r8, pop_r13, ret
endbr64, push_r12, mov_r12_rsi, call_0xfffffffffffffc97, mov_r8_rax, test_rax_rax, je_0x12, mov_rdx_r12, xor_esi_esi, mov_rdi_rax, call_0xfffffffffffe0ff2, mov_r8_rax, mov_rax_r8, pop_r12, ret
endbr64, push_r13, lea_rdi_[rip+0x218dd3], push_r12, push_rbp, push_rbx, sub_rsp_8, call_0xfffffffffffe18db, lea_rdi_[rip+0x1799f], call_0x4d9f, test_eax_eax, jne_0xc8, lea_rbp_[rip+0x1773b], lea_r8_[rip+0xc54c], mov_ecx_0xffffffff, mov_edx_0x5e, lea_rsi_[rip+0xc64e], mov_edi_3, xor_eax_eax, call_qword_ptr_[rbp], mov_rbx_qword_ptr_[rip+0x17962], lea_r12_[rip+0x1795b], cmp_rbx_r12, je_0x42, lea_r13_[rip+0xc642], sub_rsp_8, push_qword_ptr_[rbx+0x20], mov_r9_rbx, mov_edx_0x65, xor_eax_eax, mov_r8_r13, mov_ecx_0xffffffff, lea_rsi_[rip+0xc603], mov_edi_3, call_qword_ptr_[rbp], mov_rbx_qword_ptr_[rbx], pop_rax, pop_rdx, cmp_rbx_r12, jne_0xffffffffffffffd0, lea_rdi_[rip+0x218d2f], call_0xfffffffffffe189f, mov_r9_qword_ptr_[rbp], add_rsp_8, pop_rbx, pop_rbp, pop_r12, lea_r8_[rip+0xc4f7], mov_ecx_0xffffffff, mov_edx_0x69, lea_rsi_[rip+0xc5c1], mov_edi_3, xor_eax_eax, pop_r13, jmp_r9, add_rsp_8, pop_rbx, pop_rbp, pop_r12, lea_rdi_[rip+0x218ce1], pop_r13, jmp_0xfffffffffffe184f
endbr64, mov_eax_dword_ptr_[rdi+0x3c], ret
endbr64, sub_rsp_8, lea_rax_[rip+0x17641], mov_r9_qword_ptr_[rdi+0x20], mov_r10_qword_ptr_[rax], mov_eax_dword_ptr_[rdi+0x3c], test_eax_eax, jne_0x95, test_esi_esi, je_0x5a, mov_r8_qword_ptr_[rdi+0x10], xor_eax_eax, test_r8_r8, je_0x4b, mov_rdx_qword_ptr_[r8], mov_rsi_qword_ptr_[r8+8], mov_rcx_rdx, and_rcx_0xfffffffffffffff8, cmp_rdx_rsi, cmovb_rsi_rcx, cmp_rsi_r8, jbe_0x28, mov_rdx_r8, add_rax_qword_ptr_[rdx], mov_rcx_rax, shl_rcx_0xa, add_rax_rcx, mov_rcx_rax, add_rdx_8, sar_rcx_6, xor_rax_rcx, cmp_rdx_rsi, jb_0xffffffffffffffe2, mov_r8_qword_ptr_[r8+0x10], test_r8_r8, jne_0xffffffffffffffb9, mov_qword_ptr_[rdi+0x40]_rax, mov_dword_ptr_[rdi+0x3c]_1, xor_eax_eax, lea_r8_[rip+0xc50f], mov_ecx_1, mov_edx_0x98, lea_rsi_[rip+0xc4dd], mov_edi_7, call_r10, mov_eax_1, add_rsp_8, ret, xor_eax_eax, lea_r8_[rip+0xc41f], mov_ecx_0xffffffff, mov_edx_0x89, lea_rsi_[rip+0xc4b1], mov_edi_3, call_r10, xor_eax_eax, add_rsp_8, ret
endbr64, push_r13, push_r12, push_rbp, push_rbx, sub_rsp_8, lea_rbx_[rip+0x1755b], mov_r12d_dword_ptr_[rdi+0x3c], mov_r10_qword_ptr_[rbx], mov_r9_qword_ptr_[rdi+0x20], test_r12d_r12d, je_0xed, mov_dword_ptr_[rdi+0x3c]_0, mov_rbp_rdi, mov_r13d_esi, lea_r8_[rip+0xc492], mov_ecx_1, mov_edx_0xb7, lea_rsi_[rip+0xc44d], mov_edi_7, xor_eax_eax, call_r10, mov_r12d_1, test_r13d_r13d, je_0x9b, mov_rdi_qword_ptr_[rbp+0x10], mov_r8_qword_ptr_[rbp+0x40], xor_eax_eax, test_rdi_rdi, je_0x55, mov_rdx_qword_ptr_[rdi], mov_rsi_qword_ptr_[rdi+8], mov_rcx_rdx, and_rcx_0xfffffffffffffff8, cmp_rdx_rsi, cmovb_rsi_rcx, cmp_rsi_rdi, jbe_0x28, mov_rdx_rdi, add_rax_qword_ptr_[rdx], mov_rcx_rax, shl_rcx_0xa, add_rax_rcx, mov_rcx_rax, add_rdx_8, sar_rcx_6, xor_rax_rcx, cmp_rdx_rsi, jb_0xffffffffffffffe2, mov_rdi_qword_ptr_[rdi+0x10], test_rdi_rdi, jne_0xffffffffffffffb9, mov_r12d_1, cmp_r8_rax, je_0x2a, mov_r9_qword_ptr_[rbp+0x20], lea_r8_[rip+0xc379], mov_ecx_0xffffffff, mov_edx_0xba, lea_rsi_[rip+0xc3ab], mov_edi_3, xor_eax_eax, call_qword_ptr_[rbx], xor_r12d_r12d, add_rsp_8, pop_rbx, pop_rbp, mov_eax_r12d, pop_r12, pop_r13, ret, xor_eax_eax, lea_r8_[rip+0xc30f], mov_ecx_0xffffffff, mov_edx_0xad, lea_rsi_[rip+0xc371], mov_edi_3, call_r10, add_rsp_8, pop_rbx, pop_rbp, mov_eax_r12d, pop_r12, pop_r13, ret
